Internal - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Address,Content,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Title 2,Title 2 Length,Title 2 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1",Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,URL Encoded Address
https://www.virginholidays.co.uk/dam/jcr:e328c10c-4244-4537-8a4c-1fee14c92e15,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,78011,0,0,5,,0,0,0,0,0,0,0,,0.057,"Mon, 09 Apr 2018 11:50:10 CEST",,,https://www.virginholidays.co.uk/dam/jcr:e328c10c-4244-4537-8a4c-1fee14c92e15
"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-yacht-and-beach-club-resorts/options?departureDate=23-06-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-yacht-and-beach-club-resorts/options?departureDate=23-06-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal"
"https://www.virginholidays.co.uk/holiday/negril/couples-negril/options?departureDate=24-09-2019&duration=7&gateway=LGW&room=a2,i0&searchType=offer",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,2,,6,2,0.08,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/negril/couples-negril/options?departureDate=24-09-2019&duration=7&gateway=LGW&room=a2,i0&searchType=offer"
https://www.virginholidays.co.uk/destinations/caribbean/dominican-republic/secrets-cap-cana-resort-and-spa-browse,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,1,1,0.04,0,0,0,0,,0.214,,https://www.virginholidays.co.uk/destinations/caribbean/dominican-republic/punta-cana/secrets-cap-cana-resort-and-spa-browse,HTTP Redirect,https://www.virginholidays.co.uk/destinations/caribbean/dominican-republic/secrets-cap-cana-resort-and-spa-browse
https://www.virginholidays.co.uk/destinations/caribbean/mexico/riviera-cancun-holidays,text/html;charset=UTF-8,200,OK,Indexable,,Riviera Cancun Holidays 2019/2020 | Mexico | Virgin Holidays,60,494,,0,0,"Explore ivory white sands and historical ruins with holidays to Riviera Cancun, Mexico. To book Riviera Cancun holiday packages visit Virgin Holidays today.",156,900,,0,Holidays in Riviera Cancun,26,,0,The best of both worlds,23,Prices from £1221pp,19,,,https://www.virginholidays.co.uk/destinations/caribbean/mexico/riviera-cancun-holidays,,,340128,1921,3.7818115,2,,20,12,0.45,67,49,26,21,b301f64c08cd8280079f3d3a9cad1028,0.111,"Wed, 02 Jan 2019 11:58:56 CET",,,https://www.virginholidays.co.uk/destinations/caribbean/mexico/riviera-cancun-holidays
https://www.virginholidays.co.uk/dam/jcr:ba8ad757-c6e2-4222-b22e-082cec940f40,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,140090,0,0,5,,0,0,0,0,0,0,0,,0.079,"Mon, 09 Apr 2018 11:42:42 CEST",,,https://www.virginholidays.co.uk/dam/jcr:ba8ad757-c6e2-4222-b22e-082cec940f40
"https://www.virginholidays.co.uk/holiday/barbados/rostrevor-apartment-hotel/options?departureDate=21-05-2019&duration=7&gateway=EDI&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/barbados/rostrevor-apartment-hotel/options?departureDate=21-05-2019&duration=7&gateway=EDI&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/caribbean/barbados/sugar-bay-barbados-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.13,,,,https://www.virginholidays.co.uk/destinations/caribbean/barbados/sugar-bay-barbados-holidays
https://www.virginholidays.co.uk/destinations/asia-and-far-east/malaysia/kuala-lumpur/mandarin-oriental-kuala-lumpur-browse,text/html,200,OK,Indexable,,"Mandarin Oriental Kuala Lumpur | Kuala Lumpur, Malaysia Hotel | Virgin Holidays",79,649,429 Too Many Requests,21,197,,0,0,,0,Error 429 Too Many Requests,27,Mandarin Oriental Kuala Lumpur,30,The hotel,9,Where is it,11,,,,,,340641,1675,3.2934968,4,,4,2,0.08,54,37,26,21,385d8f27dae1e50a98cfab6ecf62569d,0.339,,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/malaysia/kuala-lumpur/mandarin-oriental-kuala-lumpur-browse
https://www.virginholidays.co.uk/destinations/africa/south-africa/{{megaMenu%5B4%5D.link}},,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,9,9,0.34,0,0,0,0,,,,,,https://www.virginholidays.co.uk/destinations/africa/south-africa/%7B%7BmegaMenu%5B4%5D.link%7D%7D
https://www.virginholidays.co.uk/destinations/usa/deep-south/georgia/atlanta/the-westin-peachtree-plaza-browse,text/html,200,OK,Indexable,,"The Westin Peachtree Plaza | Atlanta, Georgia Hotel | Virgin Holidays",69,555,,0,0,,0,0,,0,The Westin Peachtree Plaza,26,,0,The hotel,9,Where is it,11,,,,,,342355,1627,3.1832452,4,,4,2,0.08,56,38,26,21,8481fd00c586d7aa8f576f9b9db21652,0.033,,,,https://www.virginholidays.co.uk/destinations/usa/deep-south/georgia/atlanta/the-westin-peachtree-plaza-browse
https://www.virginholidays.co.uk/destinations/asia-and-far-east/singapore/parkroyal-on-pickering-singapore-browse,text/html,200,OK,Indexable,,"PARKROYAL on Pickering Singapore | Singapore, Asia and Far East Hotel | Virgin Holidays",87,731,,0,0,,0,0,,0,PARKROYAL on Pickering Singapore,32,,0,The hotel,9,Where is it,11,,,,,,342525,2133,3.9401505,4,,4,2,0.08,52,36,26,21,ac59eb73e9646b0e4c08985de43dab1,0.082,,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/singapore/parkroyal-on-pickering-singapore-browse
https://www.virginholidays.co.uk/destinations/canada/banff/the-fox-hotel-and-suites-browse,text/html,200,OK,Indexable,,"The Fox Hotel and Suites | Banff, Alberta Hotel | Virgin Holidays",65,509,,0,0,,0,0,,0,The Fox Hotel and Suites,24,,0,The hotel,9,Where is it,11,,,,,,349612,1965,3.5696716,3,,1,1,0.04,52,36,26,21,de2e20dafc807bc8ea2dca4bbcb1c05e,0.151,,,,https://www.virginholidays.co.uk/destinations/canada/banff/the-fox-hotel-and-suites-browse
https://www.virginholidays.co.uk/destinations/usa/new-england/vermont-holidays,text/html;charset=UTF-8,200,OK,Indexable,,Vermont Holidays 2019/2020 | Vermont Ski Holidays | Virgin Holidays,67,551,,0,0,Embrace the natural forest landscapes and the stunning views of Lake Champlain with Vermont Holidays. Discover all our Vermont packages at Virgin Holidays.,155,922,,0,Holidays in Vermont,19,,0,Beautiful in every season,25,Prices from £581pp,18,,,https://www.virginholidays.co.uk/destinations/usa/new-england/vermont-holidays,,,323091,759,1.7895887,2,,19,9,0.34,58,40,26,21,f793dc991af97e64dc01a18cf083cdf2,0.348,"Wed, 02 Jan 2019 12:02:15 CET",,,https://www.virginholidays.co.uk/destinations/usa/new-england/vermont-holidays
https://www.virginholidays.co.uk/static-browse-resources/js/hotel-browse.min-1bb1ee69.js,application/javascript,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,0,0,0,0,0,0,0,,0.02,"Tue, 18 Dec 2018 14:02:54 GMT",,,https://www.virginholidays.co.uk/static-browse-resources/js/hotel-browse.min-1bb1ee69.js
https://www.virginholidays.co.uk/destinations/indian-ocean/maldives/centara-grand-island-resort-and-spa-maldives-browse,text/html,200,OK,Indexable,,"Centara Grand Island Resort & Spa Maldives | Maldives, Indian Ocean Hotel | Virgin Holidays",91,744,,0,0,,0,0,,0,Centara Grand Island Resort & Spa Maldives,42,,0,The hotel,9,Where is it,11,,,,,,371380,2844,4.960687,3,,6,3,0.11,52,36,26,21,cad8228aaf0dadf250c95edf66c73a16,0.179,,,,https://www.virginholidays.co.uk/destinations/indian-ocean/maldives/centara-grand-island-resort-and-spa-maldives-browse
"https://www.virginholidays.co.uk/holiday/barbados/ocean-two-by-ocean-hotels/options?departureDate=03-09-2019&duration=7&gateway=MAN&room=a2,i0&searchType=offer",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,2,,6,2,0.08,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/barbados/ocean-two-by-ocean-hotels/options?departureDate=03-09-2019&duration=7&gateway=MAN&room=a2,i0&searchType=offer"
"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-old-key-west-resort/options?departureDate=07-04-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-old-key-west-resort/options?departureDate=07-04-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/usa/washington-dc/hilton-garden-inn-washington-dc-georgetown-area-browse,text/html,200,OK,Indexable,,"Hilton Garden Inn Washington DC/Georgetown Area | Washington DC, USA Hotel | Virgin Holidays",92,786,,0,0,,0,0,,0,Hilton Garden Inn Washington DC/Georgetown Area,47,,0,The hotel,9,Where is it,11,,,,,,334292,1213,2.574396,4,,2,1,0.04,52,36,26,21,2f9f2e872a28da95d64e6fc64e05ec14,0.474,,,,https://www.virginholidays.co.uk/destinations/usa/washington-dc/hilton-garden-inn-washington-dc-georgetown-area-browse
https://www.virginholidays.co.uk/destinations/asia-and-far-east/cambodia/siem-reap/victoria-angkor-resort-and-spa-browse,text/html,200,OK,Indexable,,"Victoria Angkor Resort & Spa | Siem Reap, Cambodia Hotel | Virgin Holidays",74,609,,0,0,,0,0,,0,Victoria Angkor Resort & Spa,28,,0,The hotel,9,Where is it,11,,,,,,346875,2231,4.009802,3,,3,2,0.08,54,37,27,21,f9fb4874f77075198e17cbe8b7108e03,0.168,,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/cambodia/siem-reap/victoria-angkor-resort-and-spa-browse
https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/phuket/elephant-hills-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,1,1,0.04,0,0,0,0,,0.237,,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/phuket/elephant-hills-holidays
https://www.virginholidays.co.uk/holiday-types/weddings-and-honeymoons/hotels/coco-reef-resort-and-spa,text/html;charset=UTF-8,200,OK,Non-Indexable,Canonicalised,"Coco Reef Resort & Spa | Tobago, Caribbean Hotel | Virgin Holidays",66,550,,0,0,"This elegant hotel lies in its own beautiful well-tended gardens. The ambience created in the hotel attracts a high rate of repeat visitors and the level of service here is top notch &#x2014; you&apos;ll be impressed by the little touches, like speedy check-in, nightly turn-down service and Champagne cocktails at the intimate Bobster&apos;s Champagne Bar. During the day, you can choose from a range of non-motorised water sports and treatments at the tranquil spa, or simply relax by the pool or in the gallery lounge with afternoon tea overlooking the ocean. The private white sand beach is one of the best on the island with a specially built lagoon to create a calm swimming area for kids. You will find superb cuisine in two restaurants for both buffet dining and &#xe0; la carte dining.",794,4452,,0,{{holidayContent.name}},23,,0,,0,,0,,,https://www.virginholidays.co.uk/destinations/caribbean/tobago/coco-reef-resort-and-spa-browse,,,334538,637,1.5232948,3,,1,1,0.04,49,34,27,21,e72bb89bce6609f105bf70a3d45f7a18,0.6,"Wed, 02 Jan 2019 12:04:09 CET",,,https://www.virginholidays.co.uk/holiday-types/weddings-and-honeymoons/hotels/coco-reef-resort-and-spa
"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-all-star-resorts/options?departureDate=10-06-2019&duration=14&gateway=NCL&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-all-star-resorts/options?departureDate=10-06-2019&duration=14&gateway=NCL&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/florida-hotels,text/html,200,OK,Indexable,,Florida Hotels 2019/2020 | Hotels in Florida | Virgin Holidays,62,482,,0,0,,0,0,,0,Hotels in Florida,17,We found you 187 amazing hotels…,32,AC Hotel Miami Beach,20,Delano Hotel,12,,,,,,3050025,54238,11.072433,3,,13,6,0.23,441,223,26,21,edb70ca2ed7f6ae7f1ca42e17e90b979,0.8,,,,https://www.virginholidays.co.uk/destinations/florida-hotels
https://www.virginholidays.co.uk/destinations/florida/gold-coast-beaches/fort-lauderdale-hotels,text/html,200,OK,Indexable,,Fort Lauderdale Hotels 2019/2020 | Hotels in Fort Lauderdale | Virgin Holidays,78,626,,0,0,,0,0,,0,Hotels in Fort Lauderdale,25,We found you 6 amazing hotels…,30,W Fort Lauderdale,17,W Fort Lauderdale,17,,,,,,398207,2291,3.8454876,3,,8,4,0.15,72,44,26,21,d451c12d5d81bf7e0975b3759c859758,0.05,,,,https://www.virginholidays.co.uk/destinations/florida/gold-coast-beaches/fort-lauderdale-hotels
https://www.virginholidays.co.uk/destinations/middle-east/dubai-beaches-and-beyond/dubai-beach/amwaj-rotana-jumeirah-beach-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.196,,,,https://www.virginholidays.co.uk/destinations/middle-east/dubai-beaches-and-beyond/dubai-beach/amwaj-rotana-jumeirah-beach-holidays
https://www.virginholidays.co.uk/dam/jcr:34b65d07-904d-4d32-8524-dad104ae4135,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,158155,0,0,5,,0,0,0,0,0,0,0,,0.102,"Mon, 11 Jun 2018 09:48:25 UTC",,,https://www.virginholidays.co.uk/dam/jcr:34b65d07-904d-4d32-8524-dad104ae4135
https://www.virginholidays.co.uk/destinations/asia-and-far-east/indonesia/bali/nusa-dua/grand-hyatt-bali-browse,text/html,200,OK,Indexable,,"Grand Hyatt Bali | Nusa Dua, Bali Hotel | Virgin Holidays",57,450,,0,0,,0,0,,0,Grand Hyatt Bali,16,,0,The hotel,9,Where is it,11,,,,,,353047,1947,3.6142395,4,,8,4,0.15,57,39,26,21,98f04ae147852f565186ad24330b4294,0.018,,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/indonesia/bali/nusa-dua/grand-hyatt-bali-browse
https://www.virginholidays.co.uk/dam/mmb/tour_documents/FBCAO1419TourItinerary.pdf,application/pdf;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.232,"Mon, 01 Oct 2018 12:23:19 CEST",,,https://www.virginholidays.co.uk/dam/mmb/tour_documents/FBCAO1419TourItinerary.pdf
https://www.virginholidays.co.uk/destinations/canada/montreal/delta-montreal-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,1,1,0.04,0,0,0,0,,0.125,,,,https://www.virginholidays.co.uk/destinations/canada/montreal/delta-montreal-holidays
https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/pattaya/avani-pattaya-resort-and-spa-browse,text/html,200,OK,Indexable,,"AVANI Pattaya Resort & Spa | Pattaya, Thailand Hotel | Virgin Holidays",70,567,,0,0,,0,0,,0,AVANI Pattaya Resort & Spa,26,,0,The hotel,9,Where is it,11,,,,,,343225,1462,2.893146,3,,7,4,0.15,54,37,26,21,44fa8a995f822816738dadbb88d5edb4,0.03,,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/pattaya/avani-pattaya-resort-and-spa-browse
https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/krabi/krabi-la-playa-resort-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.603,,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/krabi/krabi-la-playa-resort-holidays
https://www.virginholidays.co.uk/winter-sun,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,2,,1,1,0.04,0,0,0,0,,0.258,,https://www.virginholidays.co.uk/holiday-types/winter-sun-holidays/overview,HTTP Redirect,https://www.virginholidays.co.uk/winter-sun
https://www.virginholidays.co.uk/destinations/asia-and-far-east/malaysia/langkawi-holidays,text/html;charset=UTF-8,200,OK,Indexable,,Langkawi Holidays 2019/2020 | Malaysia | Virgin Holidays,56,462,,0,0,Discover the Jewel of Kedah in Malaysia with a holiday to the Langkawi archipelago. Browse a range of Langkawi holiday packages with Virgin Holidays.,149,877,,0,Holidays in Langkawi,20,,0,Just off the west coast of Malaysia,35,Prices from £906pp,18,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/malaysia/langkawi-holidays,,,331398,1009,2.215463,2,,17,10,0.38,63,43,27,22,d82d866ab594ee2a0140d9015ebada51,0.457,"Wed, 02 Jan 2019 11:02:21 UTC",,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/malaysia/langkawi-holidays
"https://www.virginholidays.co.uk/holiday/barbados/the-club-barbados-resort-and-spa/options?departureDate=05-03-2020&duration=10&gateway=LGW&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/barbados/the-club-barbados-resort-and-spa/options?departureDate=05-03-2020&duration=10&gateway=LGW&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/.imaging/Tablet/dam/a36c8dbd-4878-488f-aaa1-df793027a1e3.jpg,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,105149,0,0,4,,0,0,0,0,0,0,0,,0.073,"Wed, 02 Jan 2019 12:09:18 CET",,,https://www.virginholidays.co.uk/.imaging/Tablet/dam/a36c8dbd-4878-488f-aaa1-df793027a1e3.jpg
https://www.virginholidays.co.uk/destinations/florida/orlando/multi-destination/7-nights-orlando---7-nights-st-pete,text/html;charset=UTF-8,200,OK,Non-Indexable,Canonicalised,7 Nights Orlando - 7 Nights St Pete | Virgin Holidays,53,416,,0,0,7 Nights Orlando - 7 Nights St Pete,35,205,,0,7 Nights Orlando - 7 Nights St Pete,35,,0,Highlights,10,Can't find what you're looking for?,35,,,https://www.virginholidays.co.uk/orlando/multidestination/7-nights-orlando---7-nights-st-pete,,,326599,1121,2.3729405,3,,6,4,0.15,55,40,28,21,4d4859c8d9b22519ffde00a5571e1e2f,0.274,"Wed, 02 Jan 2019 11:04:16 UTC",,,https://www.virginholidays.co.uk/destinations/florida/orlando/multi-destination/7-nights-orlando---7-nights-st-pete
"https://www.virginholidays.co.uk/holiday/riviera-maya/unico-20-87/options?departureDate=09-10-2019&duration=14&gateway=LGW&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/riviera-maya/unico-20-87/options?departureDate=09-10-2019&duration=14&gateway=LGW&room=a2,i0&searchType=deal"
"https://www.virginholidays.co.uk/holiday/banff/banff-aspen-lodge/options?departureDate=26-04-2019&duration=10&gateway=MAN&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/banff/banff-aspen-lodge/options?departureDate=26-04-2019&duration=10&gateway=MAN&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/special-offers?parent=351&size=200,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,2,2,0.08,0,0,0,0,,,,,,https://www.virginholidays.co.uk/special-offers?parent=351&size=200
https://www.virginholidays.co.uk/destinations/florida/orlando/international-drive/vista-cay-resort-browse,text/html,200,OK,Indexable,,"Vista Cay Resort | International Drive, Orlando Hotel | Virgin Holidays",71,551,,0,0,,0,0,,0,Vista Cay Resort,16,,0,The hotel,9,Where is it,11,,,,,,351955,2012,3.6859825,3,,7,4,0.15,55,38,26,21,dc60b154bf81d0e3f4ec15c17ca5af3d,0.048,,,,https://www.virginholidays.co.uk/destinations/florida/orlando/international-drive/vista-cay-resort-browse
https://www.virginholidays.co.uk/destinations//florida/orlando/multi-destination/7-nights-orlando---7-nights-st-pete,text/html;charset=UTF-8,200,OK,Non-Indexable,Canonicalised,7 Nights Orlando - 7 Nights St Pete | Virgin Holidays,53,416,,0,0,7 Nights Orlando - 7 Nights St Pete,35,205,,0,7 Nights Orlando - 7 Nights St Pete,35,,0,Highlights,10,Can't find what you're looking for?,35,,,https://www.virginholidays.co.uk/orlando/multidestination/7-nights-orlando---7-nights-st-pete,,,326600,1121,2.3729331,2,,4,2,0.08,55,40,28,21,9afa23cd29d30d4964cc4019b565ac99,0.454,"Wed, 02 Jan 2019 11:02:23 UTC",,,https://www.virginholidays.co.uk/destinations//florida/orlando/multi-destination/7-nights-orlando---7-nights-st-pete
https://www.virginholidays.co.uk/dam/jcr:70527d14-8ffc-419d-8597-81fc292f8f82,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,127275,0,0,3,,0,0,0,0,0,0,0,,0.302,"Mon, 09 Apr 2018 11:45:58 CEST",,,https://www.virginholidays.co.uk/dam/jcr:70527d14-8ffc-419d-8597-81fc292f8f82
https://www.virginholidays.co.uk/dam/jcr:090d8234-c213-4b24-bfbe-3747f0bc0550,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,441208,0,0,5,,0,0,0,0,0,0,0,,0.235,"Mon, 09 Apr 2018 11:43:27 CEST",,,https://www.virginholidays.co.uk/dam/jcr:090d8234-c213-4b24-bfbe-3747f0bc0550
https://www.virginholidays.co.uk/destinations/canada/montreal/ritz-carlton-montreal-browse,text/html,200,OK,Indexable,,"Ritz Carlton Montreal | Montreal, Canada Hotel | Virgin Holidays",64,509,429 Too Many Requests,21,197,,0,0,,0,Ritz Carlton Montreal,21,Error 429 Too Many Requests,27,The hotel,9,Where is it,11,,,,,,340926,1554,3.1379244,4,,4,2,0.08,52,36,26,21,9ab3d08330430509283730e533b651f0,0.452,,,,https://www.virginholidays.co.uk/destinations/canada/montreal/ritz-carlton-montreal-browse
https://www.virginholidays.co.uk/destinations/indian-ocean/sri-lanka/uga-bay-by-uga-escapes-browse,text/html,200,OK,Indexable,,"Uga Bay by Uga Escapes | Sri Lanka, Indian Ocean Hotel | Virgin Holidays",72,595,429 Too Many Requests,21,197,,0,0,,0,Uga Bay by Uga Escapes,22,Error 429 Too Many Requests,27,The hotel,9,Where is it,11,,,,,,356512,2226,4.1000023,4,,4,2,0.08,52,36,26,21,752eb3ac39a98e6615be51ebdf45c150,0.36,,,,https://www.virginholidays.co.uk/destinations/indian-ocean/sri-lanka/uga-bay-by-uga-escapes-browse
https://www.virginholidays.co.uk/dam/jcr:18452775-5898-4a0e-a401-1aad656d2c1e,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,99570,0,0,3,,0,0,0,0,0,0,0,,0.146,"Mon, 09 Apr 2018 11:46:20 CEST",,,https://www.virginholidays.co.uk/dam/jcr:18452775-5898-4a0e-a401-1aad656d2c1e
https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/multi-destination,text/html;charset=UTF-8,200,OK,Indexable,,Thailand Multi Centre Holidays 2019/2020 | Virgin Holidays,58,471,,0,0,Combine your Thailand holiday with another destination for the ultimate Asia escape at Virgin Holidays. Discover our Thailand multicentre holidays now.,151,872,,0,Thailand Multi-destination,26,,0,Book your perfect holiday direct,32,,0,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/multi-destination,,,346972,1027,2.0491567,2,,19,9,0.34,71,47,26,21,babe70b746e377b0e84b15ebef8ca2a6,0.518,"Wed, 02 Jan 2019 11:02:23 UTC",,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/multi-destination
https://www.virginholidays.co.uk/destinations/usa/san-diego/hard-rock-hotel-san-diego-browse,text/html; charset=utf-8,429,Too Many Requests,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,275,0,0,4,,2,1,0.04,0,0,0,0,,0.141,,,,https://www.virginholidays.co.uk/destinations/usa/san-diego/hard-rock-hotel-san-diego-browse
https://www.virginholidays.co.uk/destinations/caribbean/mexico/cancun/hard-rock-cancun-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.273,,,,https://www.virginholidays.co.uk/destinations/caribbean/mexico/cancun/hard-rock-cancun-holidays
https://www.virginholidays.co.uk/destinations/usa/colorado/denver/monaco-denver-a-kimpton-hotel-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,1,1,0.04,0,0,0,0,,0.183,,,,https://www.virginholidays.co.uk/destinations/usa/colorado/denver/monaco-denver-a-kimpton-hotel-holidays
